Layer,Name,GEOID,Population,Longitude,Latitude,POV_2020-2024,POV_2020-2024_se
,,,,,,"Poverty rate (% of residents), 2020-2024",(Standard error)
Census tract,Tract 402.01,17031040201,6408,-87.69400050,41.97258040,9.079320113314449,3.922956572940273
Census tract,Tract 402.02,17031040202,7318,-87.69409600,41.97985490,15.600512893574583,3.597759334587409
Census tract,Tract 403,17031040300,2928,-87.70198320,41.97694370,6.254319281271596,2.1029929396785416
Census tract,Tract 404.01,17031040401,3129,-87.68608160,41.97206670,7.207207207207207,2.0256987495593117
Census tract,Tract 404.02,17031040402,4746,-87.67881810,41.97254500,16.488477072938938,6.0680746824869525
Census tract,Tract 406,17031040600,2530,-87.68401800,41.96683380,6.34668782229274,3.1174130083522402
Census tract,Tract 407,17031040700,3426,-87.69406820,41.96743140,9.356246590289144,3.415925631049134
Census tract,Tract 408,17031040800,1636,-87.69182130,41.96397400,1.4423076923076923,0.7239060842788982
Census tract,Tract 409,17031040900,2063,-87.68385440,41.96318470,6.500445235975066,2.3086264802975025
Census tract,Tract 501,17031050100,2568,-87.67637300,41.95784510,5.177993527508091,2.2117209192813685
Census tract,Tract 502,17031050200,5309,-87.68371680,41.95774050,7.386557488911634,3.7787213035671905
Census tract,Tract 503,17031050300,2671,-87.69044420,41.95788510,4.314122008763061,1.959577247115378
Census tract,Tract 505,17031050500,5117,-87.68350730,41.95044740,2.317563685117794,0.8739609453872146
Census tract,Tract 506,17031050600,2443,-87.67618240,41.95054770,5.454545454545454,2.5376009606467065
Census tract,Tract 507,17031050700,1513,-87.67605950,41.94507100,10.136054421768709,3.9695766567056614
Census tract,Tract 508,17031050800,1406,-87.68092790,41.94500950,1.9337016574585637,1.183474453222083
Census tract,Tract 509,17031050900,1426,-87.68577800,41.94494660,4.6263345195729535,2.5709011355941276
Census tract,Tract 510,17031051000,1538,-87.68573170,41.94130240,3.1687995124923827,2.696083873781547
Census tract,Tract 511,17031051100,1599,-87.68082660,41.94136520,8.28819068255688,2.599000273460622
Census tract,Tract 512,17031051200,1581,-87.67595360,41.94142240,6.39300134589502,2.276283638646848
Census tract,Tract 513,17031051300,2907,-87.67583950,41.93599710,2.170818505338078,0.9458072246575392
Census tract,Tract 514,17031051400,2492,-87.68095940,41.93544200,6.101304681504221,2.2589059739838
Census tract,Tract 601,17031060100,2830,-87.66661120,41.95753110,3.523316062176165,1.5626298121214226
Census tract,Tract 602,17031060200,2313,-87.67151750,41.95790360,5.83639705882353,2.059316004146433
Census tract,Tract 603,17031060300,3076,-87.67133270,41.95060490,3.042198233562316,1.655972415541316
Census tract,Tract 604,17031060400,3709,-87.66653640,41.95067310,3.2833286159071613,1.3125224875115906
Census tract,Tract 605,17031060500,1374,-87.66050080,41.95272000,22.88519637462236,3.4590086158830036
Census tract,Tract 608,17031060800,5295,-87.64264890,41.95395900,8.886015148716055,2.2722146237387535
Census tract,Tract 609,17031060900,7104,-87.64177840,41.95151660,9.913497185225868,2.780907684408371
Census tract,Tract 610,17031061000,2279,-87.65197030,41.94922060,12.215411558669002,2.4766492946214598
Census tract,Tract 611,17031061100,1367,-87.65680350,41.94913980,5.701754385964912,2.237365732624843
Census tract,Tract 612,17031061200,1932,-87.66164270,41.94905990,3.751284686536485,1.088853571640341
Census tract,Tract 615,17031061500,1797,-87.66154470,41.94528180,10.049972237645752,4.712432475228722
Census tract,Tract 618,17031061800,1051,-87.64711470,41.94649010,9.671361502347418,2.8249446501871422
Census tract,Tract 619.01,17031061901,3625,-87.64346790,41.94323050,24.292262065246696,5.718635602022041
Census tract,Tract 619.02,17031061902,4665,-87.63906450,41.94669850,8.011351233355162,3.0282996939995814
Census tract,Tract 620,17031062000,2843,-87.64707860,41.94257690,9.23535253227408,2.5081162083265247
Census tract,Tract 621,17031062100,3817,-87.65177040,41.94269140,9.476698776360324,2.8895586698045626
Census tract,Tract 622,17031062200,3244,-87.65664400,41.94258470,4.905418403334402,1.2706186908026917
Census tract,Tract 623,17031062300,1667,-87.66144320,41.94162780,4.260651629072681,2.0529660720522256
Census tract,Tract 624,17031062400,1673,-87.66628820,41.94155560,10.704381586245146,2.7567872547231547
Census tract,Tract 625,17031062500,1675,-87.67110730,41.94148800,10.801393728222996,4.032164493816913
Census tract,Tract 626,17031062600,2477,-87.67098430,41.93597510,2.416918429003021,1.1256271290669997
Census tract,Tract 627,17031062700,2955,-87.66611030,41.93608620,11.348422059292318,2.966063842334209
Census tract,Tract 628,17031062800,3851,-87.66126480,41.93615860,3.0209933435739886,0.9680265922787694
Census tract,Tract 629,17031062900,4125,-87.65641130,41.93623700,4.300567107750473,1.7134643568109744
Census tract,Tract 630,17031063000,3417,-87.65156170,41.93631020,7.472959685349066,2.251127635111219
Census tract,Tract 631,17031063100,2376,-87.64677990,41.93823190,7.02054794520548,2.2309146964402293
Census tract,Tract 632,17031063200,6900,-87.63467260,41.93892310,2.6033918476643856,1.1099044250435206
Census tract,Tract 633.01,17031063301,2833,-87.64302390,41.93454070,21.497584541062803,4.149059139646582
Census tract,Tract 633.02,17031063302,4577,-87.63985400,41.93476470,5.277650298301973,1.9290651909489678
Census tract,Tract 633.03,17031063303,1274,-87.63466130,41.93473120,9.72972972972973,3.150076029134942
Census tract,Tract 634,17031063400,2417,-87.64673000,41.93465960,8.73440285204991,3.1027600283714505
Census tract,Tract 701.01,17031070101,4171,-87.63232470,41.92952250,12.1159130652011,3.8981711327729887
Census tract,Tract 701.02,17031070102,3063,-87.64220200,41.93058280,4.375,2.636199023230502
Census tract,Tract 701.03,17031070103,1845,-87.64260510,41.92681100,9.267965077233043,2.3274453869280887
Census tract,Tract 702,17031070200,4200,-87.64629300,41.92907770,11.58974358974359,3.9417817220873013
Census tract,Tract 703,17031070300,4349,-87.65131030,41.92904620,11.749859786876051,4.463012843591346
Census tract,Tract 704,17031070400,3250,-87.65615630,41.92896720,15.29274686862802,3.3341020327599478
Census tract,Tract 705,17031070500,3322,-87.66089220,41.92894550,4.857898215465962,4.1017547644136085
Census tract,Tract 706,17031070600,3449,-87.66567660,41.92876270,6.269772792637331,3.23768247053898
Census tract,Tract 707,17031070700,3699,-87.67410380,41.93065210,8.872458410351202,2.5370969981296616
Census tract,Tract 710,17031071000,4357,-87.65591140,41.92170110,7.585335018963338,2.1091201928761816
Census tract,Tract 711,17031071100,3091,-87.65106140,41.92177780,12.198019801980198,5.783615528416576
Census tract,Tract 712,17031071200,2973,-87.64621060,41.92185470,11.315315315315315,4.210673078245712
Census tract,Tract 713,17031071300,3893,-87.64145780,41.92177940,10.065486296386126,5.125361636364324
Census tract,Tract 714,17031071400,4962,-87.62952590,41.92272550,16.636690647482013,3.7909085028788523
Census tract,Tract 715,17031071500,6282,-87.62509230,41.91424150,1.0397665085735133,0.6250527036875547
Census tract,Tract 716,17031071600,1793,-87.64118230,41.91647220,3.252944475602917,1.567512898885771
Census tract,Tract 717,17031071700,1660,-87.64107170,41.91286660,8.036253776435046,4.626608347860249
Census tract,Tract 718,17031071800,2652,-87.64596600,41.91458550,3.3216783216783217,1.9148397726863637
Census tract,Tract 801,17031080100,6388,-87.62679000,41.90754870,10.881478002191953,3.2724171856108595
Census tract,Tract 802.01,17031080201,3375,-87.63100510,41.90949760,3.3952408589669183,1.2926365006579204
Census tract,Tract 802.02,17031080202,4225,-87.63090100,41.90585890,9.781790820165538,2.6400413606520496
Census tract,Tract 803,17031080300,5499,-87.63579870,41.90748990,8.474020652352074,2.067370670414262
Census tract,Tract 804,17031080400,4569,-87.64090150,41.90741230,28.014118521270664,7.61513807671604
Census tract,Tract 810,17031081000,8746,-87.63210890,41.90026550,14.334961218040792,4.8637655920931255
Census tract,Tract 811,17031081100,4187,-87.62910490,41.90022110,16.516064257028113,3.981473182308251
Census tract,Tract 812.01,17031081201,5080,-87.62621200,41.89915380,6.971375807940905,2.1023981622860486
Census tract,Tract 812.02,17031081202,3357,-87.62423740,41.90437690,5.798343330477007,1.4608948677706335
Census tract,Tract 813,17031081300,5540,-87.62075310,41.89833540,7.608695652173914,1.8166746768197684
Census tract,Tract 814.01,17031081401,2508,-87.61971750,41.89503470,11.029711029711027,2.944315912194875
Census tract,Tract 814.02,17031081402,7052,-87.61293100,41.89102150,2.093614475848662,1.3824934318045445
Census tract,Tract 814.03,17031081403,9843,-87.62095600,41.89299080,8.590030123408804,3.164528341335805
Census tract,Tract 815,17031081500,5917,-87.62607870,41.89290640,10.929696504033808,3.7619143283630607
Census tract,Tract 816,17031081600,4168,-87.62887080,41.89205720,3.8436195914781455,1.9610627085206764
Census tract,Tract 817,17031081700,5537,-87.63183160,41.89221850,7.576051152877349,2.5709370043579503
Census tract,Tract 818,17031081800,11373,-87.63918950,41.89332430,7.95799127283485,2.705485797787826
Census tract,Tract 819,17031081900,1325,-87.64148700,41.89799000,9.01386748844376,3.181054093345846
Census tract,Tract 901,17031090100,3585,-87.81358720,42.01525520,11.522287636669471,3.4765332274106155
Census tract,Tract 902,17031090200,6626,-87.81309610,42.00559400,5.968570565125416,2.422158057966965
Census tract,Tract 903,17031090300,1314,-87.81636440,41.99911270,9.710896960711638,3.462586849870159
Census tract,Tract 1001,17031100100,5538,-87.78301360,41.98958400,9.367521367521366,3.993008719190186
Census tract,Tract 1002,17031100200,7024,-87.79425890,41.99577340,3.640937375877135,1.4348645963695557
Census tract,Tract 1003,17031100300,6252,-87.80425970,41.98873300,8.26683689754229,4.083120856443704
Census tract,Tract 1004,17031100400,3207,-87.81804110,41.98896870,2.149253731343284,0.847271988585487
Census tract,Tract 1005,17031100500,6116,-87.81973140,41.97804530,1.1256720430107527,0.5460048095086658
Census tract,Tract 1006,17031100600,4897,-87.79740070,41.97920490,7.969205160216395,3.2127795337375358
Census tract,Tract 1007,17031100700,4967,-87.79762950,41.97212350,6.579194001874414,3.5293508101369433
Census tract,Tract 1101,17031110100,5568,-87.76967290,41.98747560,7.26695311040538,3.8030025284086024
Census tract,Tract 1102,17031110200,2772,-87.77344420,41.98006990,8.403361344537815,2.407590004240021
Census tract,Tract 1103,17031110300,5348,-87.78323490,41.97529070,2.5081998842369284,0.8865079535102838
Census tract,Tract 1104,17031110400,4522,-87.77261140,41.97295360,2.884201463624623,0.9504261940818478
Census tract,Tract 1105.01,17031110501,4786,-87.76192490,41.97700230,4.951884522854852,1.6836268987919438
Census tract,Tract 1105.02,17031110502,3220,-87.75985230,41.97028650,10.088093208297812,2.8540294772841364
Census tract,Tract 1201,17031120100,4402,-87.77500650,42.00198170,2.5140977443609023,0.9667214013525445
Census tract,Tract 1202,17031120200,4748,-87.75761080,41.99453190,4.043478260869565,2.0845142444779308
Census tract,Tract 1203,17031120300,6920,-87.74006600,41.99111220,5.115747356387539,2.5863800851738987
Census tract,Tract 1204,17031120400,3526,-87.75216240,41.97723540,7.690380761523046,3.6776821969809226
Census tract,Tract 1301,17031130100,5205,-87.72080890,41.99110400,20.416827479737552,7.399257374350666
Census tract,Tract 1302,17031130200,1403,-87.73757330,41.98183780,15.208034433285508,7.70184822479181
Census tract,Tract 1303,17031130300,5083,-87.71339150,41.98655890,10.760517799352751,1.6953791812041583
Census tract,Tract 1401,17031140100,3464,-87.70580500,41.97120140,6.537396121883657,2.587695367142947
Census tract,Tract 1402,17031140200,5834,-87.71300430,41.97069490,15.150913423351868,4.265209283745032
Census tract,Tract 1403.01,17031140301,2693,-87.72316950,41.96920550,24.016332590942834,7.439058538012956
Census tract,Tract 1403.02,17031140302,4060,-87.72375610,41.97249380,6.233681462140992,2.1138760468555216
Census tract,Tract 1404,17031140400,6503,-87.73894290,41.97153710,12.102564102564102,5.704645300937974
Census tract,Tract 1405,17031140500,3451,-87.73183190,41.96536190,5.748175182481752,2.5041438344588247
Census tract,Tract 1406.01,17031140601,2545,-87.72589090,41.96464710,10.417511147142278,3.159955112033337
Census tract,Tract 1406.02,17031140602,5041,-87.72101660,41.96465200,23.27194451088256,5.981012911045423
Census tract,Tract 1407.01,17031140701,2784,-87.71265240,41.96703750,15.191637630662022,6.4752164986653735
Census tract,Tract 1407.02,17031140702,5535,-87.71357530,41.96354820,6.26953125,2.3099901248840387
Census tract,Tract 1408,17031140800,6486,-87.70284690,41.96451440,9.166103983794734,3.1879698015959113
